time	u_dot	v_dot	w_dot	p_dot	q_dot	r_dot	u	v	w	p	q	r	x	y	z	phi	theta	psi	X	Y	Z	K	M	N	pose_valid	pose_age	twist_valid	twist_age	wrench_valid	wrench_age
1764880720.435009480	-0.091303	0.139134	0.013239	-0.029359	-0.331351	-0.726843	0.562662	-0.007984	0.021543	0.005815	-0.024516	0.403194	-0.894271	0.115172	-2.070638	-0.076835	-0.019665	-1.875765	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.003428	1	0.003784	1	0.013594
1764880720.444557667	-0.094839	0.131247	0.019636	-0.325198	0.034065	-0.306206	0.548235	-0.009581	0.021849	0.005500	-0.028068	0.395402	-0.896035	0.109895	-2.070290	-0.076861	-0.019684	-1.871707	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.004396	1	0.004657	1	0.004046
1764880720.458899260	-0.096043	0.132625	0.014370	-0.368805	0.216005	0.023570	0.542978	-0.008901	0.020923	-0.001954	-0.023702	0.395879	-0.897750	0.104603	-2.069967	-0.077039	-0.019568	-1.867599	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.000288	1	0.000888	1	0.010296
1764880720.464769363	-0.099078	0.131937	0.014618	0.355156	-0.153719	0.889532	0.542978	-0.008901	0.020923	-0.001954	-0.023702	0.395879	-0.897750	0.104603	-2.069967	-0.077039	-0.019568	-1.867599	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.005582	1	0.004982	1	0.016166
1764880720.476187944	-0.102252	0.134651	0.012156	0.404364	0.116559	0.474131	0.558700	-0.010314	0.020859	0.004186	-0.026359	0.411257	-0.901173	0.094075	-2.069333	-0.077001	-0.019493	-1.859350	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.002426	1	0.002706	1	0.023250
1764880720.490416765	-0.100480	0.125436	0.010044	0.233341	0.311458	-0.177519	0.546987	-0.013218	0.019926	0.008417	-0.020712	0.408039	-0.902890	0.088822	-2.069017	-0.076951	-0.019326	-1.855167	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.001373	1	0.001286	1	0.009021
1764880720.494318962	-0.100689	0.128310	0.009644	-0.192177	-0.009536	-0.419093	0.546987	-0.013218	0.019926	0.008417	-0.020712	0.408039	-0.904577	0.083529	-2.068666	-0.076998	-0.019226	-1.850999	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.004972	1	0.005188	1	0.005119
1764880720.504042625	-0.101354	0.133900	0.016537	-0.354239	-0.185670	0.682587	0.538291	-0.013877	0.021023	0.005798	-0.020842	0.402328	-0.904577	0.083529	-2.068666	-0.076998	-0.019226	-1.850999	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.004751	1	0.003994	1	0.004605
1764880720.515848637	-0.099883	0.123988	0.014408	0.031432	-0.157953	0.641584	0.557660	-0.014821	0.022767	0.000790	-0.024710	0.422735	-0.907887	0.072986	-2.067962	-0.077242	-0.019118	-1.842488	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.002614	1	0.002966	1	0.016411
1764880720.530672073	-0.100505	0.126688	0.008449	0.365504	-0.082488	-0.344466	0.544922	-0.018136	0.021219	0.006635	-0.025048	0.419413	-0.909561	0.067744	-2.067637	-0.077195	-0.019047	-1.838176	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.001832	1	0.001525	1	0.031235
1764880720.534613371	-0.101710	0.128371	0.013959	0.072771	-0.086820	-0.225636	0.541278	-0.017163	0.021090	0.007649	-0.026258	0.416271	-0.911152	0.062495	-2.067306	-0.077187	-0.019002	-1.833948	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.004597	1	0.004720	1	0.035176
1764880720.544599295	-0.103580	0.120824	0.014130	-0.182150	0.051213	0.579042	0.541278	-0.017163	0.021090	0.007649	-0.026258	0.416271	-0.911152	0.062495	-2.067306	-0.077187	-0.019002	-1.833948	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.005389	1	0.005266	1	0.045162
1764880720.554884434	-0.105732	0.122649	0.009445	-0.385707	-0.046268	0.445342	0.554651	-0.019276	0.021150	0.003956	-0.025219	0.428009	-0.914396	0.051927	-2.066653	-0.077344	-0.018810	-1.825375	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.003854	1	0.004027	1	0.044868
1764880720.572140932	-0.107814	0.122619	0.009138	0.395250	0.066377	-0.456648	0.547813	-0.019730	0.022982	-0.002974	-0.027532	0.428536	-0.915944	0.046708	-2.066285	-0.077525	-0.018776	-1.821044	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.003095	1	0.003077	1	0.027611
1764880720.574257374	-0.107749	0.122145	0.008446	0.113893	-0.142052	0.253392	0.536121	-0.023745	0.021884	0.011613	-0.023934	0.419162	-0.917557	0.041491	-2.065945	-0.077333	-0.018657	-1.816774	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.004877	1	0.005112	1	0.025495
1764880720.594265699	-0.110482	0.118665	0.008900	-0.537828	-0.300434	0.667632	0.550230	-0.022085	0.022922	-0.000455	-0.030675	0.434143	-0.920563	0.030992	-2.065248	-0.077738	-0.018705	-1.808047	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.004250	1	0.004458	1	0.005486
1764880720.596695662	-0.111693	0.122218	0.010353	-0.135541	-0.038342	-0.401519	0.550230	-0.022085	0.022922	-0.000455	-0.030675	0.434143	-0.920563	0.030992	-2.065248	-0.077738	-0.018705	-1.808047	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.001820	1	0.002028	1	0.003056
1764880720.604852915	-0.108907	0.124168	0.014373	0.065210	0.023879	-0.622058	0.543887	-0.023740	0.020117	-0.001890	-0.031081	0.429892	-0.922085	0.025735	-2.064950	-0.077853	-0.018688	-1.803701	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.003718	1	0.004187	1	0.005101
1764880720.614387035	-0.110107	0.128887	0.010627	-0.076081	-0.042104	0.382891	0.528238	-0.025728	0.019707	0.000699	-0.030252	0.423138	-0.923617	0.020484	-2.064620	-0.077901	-0.018656	-1.799249	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.004927	1	0.005091	1	0.014635
1764880720.633716345	-0.107398	0.131377	0.015930	-0.232766	-0.099420	0.866224	0.549070	-0.026655	0.022924	-0.004085	-0.032296	0.440943	-0.926540	0.010049	-2.063881	-0.078233	-0.018626	-1.790499	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.005283	1	0.005288	1	0.016123
1764880720.634942532	-0.106083	0.127808	0.011595	-3.504742	2.563519	-0.279939	0.549070	-0.026655	0.022924	-0.004085	-0.032296	0.440943	-0.926540	0.010049	-2.063881	-0.078233	-0.018626	-1.790499	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.004057	1	0.004062	1	0.014897
1764880720.644320250	-0.105296	0.134243	0.015872	-1.397919	0.504983	-0.460405	0.553425	-0.022445	0.020392	-0.041249	-0.005113	0.437975	-0.927918	0.004652	-2.063585	-0.079096	-0.018065	-1.786183	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.003869	1	0.004534	1	0.005519
1764880720.656762362	-0.104319	0.132464	0.021550	0.607647	-0.562563	-0.086396	0.525723	-0.023853	0.018871	-0.034588	-0.021277	0.430897	-0.929325	-0.000572	-2.063278	-0.079482	-0.018106	-1.781562	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.002287	1	0.002913	1	0.006923
1764880720.680557251	-0.104359	0.134202	0.019937	0.556346	-0.152907	0.142975	0.547125	-0.029444	0.021048	-0.019230	-0.025498	0.434844	-0.932269	-0.011252	-2.062573	-0.079712	-0.018003	-1.772997	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.001863	1	0.001729	1	0.019981
1764880720.684366941	-0.103433	0.136811	0.023300	-2.303691	0.481328	0.014584	0.547125	-0.029444	0.021048	-0.019230	-0.025498	0.434844	-0.932269	-0.011252	-2.062573	-0.079712	-0.018003	-1.772997	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.005673	1	0.005538	1	0.016171
1764880720.687843800	-0.102020	0.137537	0.022545	-1.094049	-0.490964	0.595987	0.541734	-0.027132	0.023855	-0.036016	-0.021991	0.434950	-0.933579	-0.016508	-2.062187	-0.080325	-0.017838	-1.768600	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.002548	1	0.002555	1	0.012694
1764880720.694967747	-0.102394	0.140548	0.020642	0.308190	-0.517506	0.368990	0.531957	-0.028575	0.023455	-0.030828	-0.030703	0.441162	-0.934911	-0.021687	-2.061832	-0.080669	-0.017872	-1.764002	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.003948	1	0.004245	1	0.005570
1764880720.704678059	-0.105894	0.139828	0.012993	0.293255	-0.125141	0.715010	0.531957	-0.028575	0.023455	-0.030828	-0.030703	0.441162	-0.934911	-0.021687	-2.061832	-0.080669	-0.017872	-1.764002	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.005763	1	0.005465	1	0.004140
1764880720.713820219	-0.101867	0.146031	0.012515	0.212817	-0.247720	0.193063	0.541086	-0.031218	0.023370	-0.025299	-0.033062	0.454642	-0.937595	-0.032150	-2.061130	-0.081221	-0.017822	-1.754791	20.110173	6.699275	1.559224	0.000000	0.000000	2.089412	1	0.004735	1	0.004982	1	0.013282
1764880720.728373766	-0.102492	0.141390	0.003361	-0.024102	-0.174199	-0.441861	0.533359	-0.032221	0.023679	-0.025785	-0.036573	0.445737	-0.938888	-0.037362	-2.060763	-0.081570	-0.017867	-1.750312	20.110173	6.699275	0.000000	0.000000	0.000000	2.089412	1	0.000318	1	0.000639	1	0.001778
1764880720.733973503	-0.103642	0.144609	0.000943	-0.258314	0.021606	0.597992	0.533359	-0.032221	0.023679	-0.025785	-0.036573	0.445737	-0.940165	-0.042591	-2.060411	-0.082053	-0.017765	-1.745757	20.110173	6.699275	0.000000	0.000000	0.000000	2.089412	1	0.004803	1	0.004961	1	0.003821
1764880720.755273819	-0.100908	0.142508	-0.007040	-0.325754	0.027246	0.754112	0.531682	-0.031413	0.024554	-0.032734	-0.035992	0.461823	-0.942521	-0.052797	-2.059666	-0.082865	-0.017785	-1.736330	20.110173	6.699275	0.000000	0.000000	0.000000	2.089412	1	0.003337	1	0.003598	1	0.024840
1764880720.755304575	-0.097677	0.149758	-0.013869	-0.772170	-0.335271	-0.972527	0.531682	-0.031413	0.024554	-0.032734	-0.035992	0.461823	-0.942521	-0.052797	-2.059666	-0.082865	-0.017785	-1.736330	20.110173	6.699275	0.000000	0.000000	0.000000	2.089412	1	0.003306	1	0.003568	1	0.024809
1764880720.765399218	-0.099679	0.151597	-0.021067	-0.980426	0.358902	-0.588350	0.526361	-0.031454	0.023703	-0.040552	-0.039386	0.451975	-0.943704	-0.058033	-2.059309	-0.083445	-0.017846	-1.731756	20.110173	6.699275	0.000000	0.000000	0.000000	2.089412	1	0.003413	1	0.004083	1	0.014715
1764880720.775485039	-0.097342	0.150107	-0.027830	-0.601624	0.534792	-0.101853	0.530763	-0.032301	0.023263	-0.052519	-0.028749	0.449950	-0.944872	-0.063279	-2.058958	-0.084172	-0.017651	-1.727260	20.110173	6.699275	0.000000	0.000000	0.000000	2.089412	1	0.003417	1	0.003865	1	0.004629
1764880720.785290241	-0.093850	0.150423	-0.035435	0.356652	-0.365690	0.216512	0.530763	-0.032301	0.023263	-0.052519	-0.028749	0.449950	-0.944872	-0.063279	-2.058958	-0.084172	-0.017651	-1.727260	20.110173	6.699275	0.000000	0.000000	0.000000	2.089412	1	0.006388	1	0.005940	1	0.005176
1764880720.804395676	-0.093092	0.153161	-0.039336	0.483116	-0.495359	0.293284	0.527102	-0.036619	0.023132	-0.042208	-0.039321	0.456209	-0.948394	-0.078873	-2.057856	-0.085400	-0.017712	-1.713330	20.110173	6.699275	0.000000	0.000000	0.000000	2.089412	1	0.004367	1	0.004677	1	0.024282
1764880720.806632996	-0.093201	0.155872	-0.045788	-0.891456	0.378014	-0.844202	0.527102	-0.036619	0.023132	-0.042208	-0.039321	0.456209	-0.948394	-0.078873	-2.057856	-0.085400	-0.017712	-1.713330	20.110173	6.699275	0.000000	0.000000	0.000000	2.089412	1	0.002129	1	0.002440	1	0.026519
1764880720.816708565	-0.092250	0.146260	-0.053825	-0.394358	0.027711	0.269384	0.517076	-0.034603	0.020765	-0.053185	-0.034667	0.445814	-0.949465	-0.084064	-2.057542	-0.086151	-0.017634	-1.708772	20.110173	6.699275	0.000000	0.000000	0.000000	2.089412	1	0.002458	1	0.002790	1	0.036595
1764880720.833911180	-0.093683	0.153523	-0.054532	0.011554	-0.205649	0.935947	0.530895	-0.036777	0.019977	-0.052966	-0.038565	0.463557	-0.951650	-0.094514	-2.056914	-0.087350	-0.017646	-1.699314	20.110173	6.699275	0.000000	0.000000	0.000000	2.089412	1	0.004897	1	0.005231	1	0.046328
1764880720.835665703	-0.091689	0.151743	-0.059070	0.000000	0.000000	0.000000	0.530895	-0.036777	0.019977	-0.052966	-0.038565	0.463557	-0.951650	-0.094514	-2.056914	-0.087350	-0.017646	-1.699314	20.110173	6.699275	0.000000	0.000000	0.000000	2.089412	1	0.003142	1	0.003476	1	0.044573
1764880720.844758749	-0.094948	0.151375	-0.065985	0.060652	0.044043	-0.753295	0.530895	-0.036777	0.019977	-0.052966	-0.038565	0.463557	-0.951650	-0.094514	-2.056914	-0.087350	-0.017646	-1.699314	20.110173	6.699275	0.000000	0.000000	0.000000	2.089412	1	0.005951	1	0.005617	1	0.035480
1764880720.855736971	-0.091031	0.152112	-0.068413	0.057042	0.041422	-0.708457	0.512086	-0.037756	0.018688	-0.051748	-0.037681	0.448438	-0.953786	-0.104860	-2.056285	-0.088594	-0.017616	-1.690018	20.110173	6.699275	0.000000	0.000000	0.000000	2.089412	1	0.004467	1	0.004727	1	0.024502
1764880720.866100311	-0.092577	0.151286	-0.069809	-0.406082	0.082258	0.787589	0.512086	-0.037756	0.018688	-0.051748	-0.037681	0.448438	-0.953786	-0.104860	-2.056285	-0.088594	-0.017616	-1.690018	20.110173	6.699275	0.000000	0.000000	0.000000	2.089412	1	0.005896	1	0.005637	1	0.014138
1764880720.884159565	-0.090248	0.151475	-0.070349	-0.593140	0.120150	1.150383	0.533937	-0.038679	0.018632	-0.063290	-0.035343	0.470823	-0.955762	-0.115295	-2.055679	-0.090187	-0.017403	-1.680586	20.110173	6.699275	0.000000	0.000000	0.000000	2.089412	1	0.004631	1	0.004425	1	0.003921
1764880720.885559320	-0.089075	0.154086	-0.065004	0.058119	-0.240975	0.151254	0.533937	-0.038679	0.018632	-0.063290	-0.035343	0.470823	-0.955762	-0.115295	-2.055679	-0.090187	-0.017403	-1.680586	20.110173	6.699275	0.000000	0.000000	0.000000	2.089412	1	0.006031	1	0.005824	1	0.005321
1764880720.894954205	-0.087065	0.157044	-0.068253	-0.179611	0.055810	0.260168	0.532651	-0.040037	0.016979	-0.062663	-0.037944	0.472456	-0.957703	-0.125681	-2.055118	-0.091582	-0.017350	-1.671143	20.110173	6.699275	0.000000	0.000000	0.000000	2.047749	1	0.004580	1	0.004588	1	0.011637
1764880720.914220572	-0.083168	0.151703	-0.061683	-0.279404	0.203234	0.281762	0.544734	-0.043207	0.015438	-0.068438	-0.033744	0.478280	-0.959637	-0.136256	-2.054584	-0.093172	-0.017057	-1.661806	20.110173	6.699275	0.000000	0.000000	0.000000	1.964796	1	0.004183	1	0.004394	1	0.003913
1764880720.915624142	-0.080127	0.157588	-0.065620	0.701161	0.197401	-1.324875	0.544734	-0.043207	0.015438	-0.068438	-0.033744	0.478280	-0.959637	-0.136256	-2.054584	-0.093172	-0.017057	-1.661806	20.110173	6.699275	0.000000	0.000000	0.000000	1.964796	1	0.002779	1	0.002990	1	0.002509
1764880720.925716400	-0.077150	0.157227	-0.051089	0.296028	-0.043504	-0.426392	0.526149	-0.045888	0.015589	-0.060378	-0.031474	0.463049	-0.960602	-0.141465	-2.054284	-0.093796	-0.016924	-1.657139	20.110173	6.699275	0.000000	0.000000	0.000000	1.918088	1	0.003696	1	0.003715	1	0.004638
1764880720.935504913	-0.076782	0.154609	-0.056275	-0.095798	0.098182	0.992938	0.518388	-0.043245	0.014753	-0.062553	-0.034608	0.469803	-0.961452	-0.146636	-2.054015	-0.094541	-0.016850	-1.652244	20.110173	6.699275	0.000000	0.000000	0.000000	1.866335	1	0.003561	1	0.003952	1	0.002267
1764880720.951821566	-0.075234	0.160530	-0.040752	-0.017279	0.302282	1.016969	0.534158	-0.045578	0.013584	-0.062878	-0.028911	0.488970	-0.963196	-0.157054	-2.053514	-0.095913	-0.016368	-1.642513	20.110173	6.699275	0.000000	0.000000	0.000000	1.789316	1	0.006394	1	0.006453	1	0.002056
1764880720.954352379	-0.072367	0.157853	-0.044183	0.255794	-0.282065	-1.186850	0.534158	-0.045578	0.013584	-0.062878	-0.028911	0.488970	-0.963196	-0.157054	-2.053514	-0.095913	-0.016368	-1.642513	20.110173	6.699275	0.000000	0.000000	0.000000	1.789316	1	0.003863	1	0.003922	1	0.000475
1764880720.964008570	-0.071447	0.161017	-0.038996	0.068902	-0.287138	-1.072034	0.521131	-0.045371	0.012065	-0.059761	-0.032349	0.474506	-0.964022	-0.162238	-2.053276	-0.096574	-0.016279	-1.637761	20.110173	6.699275	0.000000	0.000000	0.000000	1.789316	1	0.004460	1	0.004738	1	0.010131
1764880720.974018097	-0.069858	0.163510	-0.035878	-0.087500	-0.109688	-0.328586	0.509139	-0.045895	0.012777	-0.061523	-0.034558	0.467888	-0.964844	-0.167425	-2.053002	-0.097320	-0.016194	-1.632889	20.110173	6.699275	0.000000	0.000000	0.000000	1.789316	1	0.005022	1	0.005105	1	0.020140
1764880720.984149933	-0.068023	0.158003	-0.037063	0.026463	0.205611	0.860948	0.509139	-0.045895	0.012777	-0.061523	-0.034558	0.467888	-0.964844	-0.167425	-2.053002	-0.097320	-0.016194	-1.632889	20.110173	6.699275	0.000000	0.000000	0.000000	1.759353	1	0.005110	1	0.005026	1	0.010472
1764880720.995759726	-0.067930	0.164750	-0.035638	-0.373026	0.185214	0.553436	0.526740	-0.048628	0.012739	-0.060948	-0.030088	0.486606	-0.966450	-0.177802	-2.052494	-0.098635	-0.015734	-1.623173	20.110173	6.699275	0.000000	0.000000	0.000000	1.759353	1	0.002363	1	0.002578	1	0.001138
1764880721.003540754	-0.064970	0.160728	-0.031078	0.460424	0.281502	-1.151879	0.520607	-0.045978	0.011959	-0.068757	-0.030967	0.478619	-0.967147	-0.182979	-2.052256	-0.099485	-0.015584	-1.618398	20.110173	6.699275	0.000000	0.000000	0.000000	1.759353	1	0.004686	1	0.004916	1	0.008919
1764880721.014014244	-0.060651	0.161125	-0.033966	0.798151	0.296231	-0.641938	0.503884	-0.047968	0.011307	-0.052543	-0.024949	0.465579	-0.967915	-0.188159	-2.052008	-0.099949	-0.015303	-1.613558	20.110173	6.699275	0.000000	0.000000	0.000000	1.759353	1	0.004946	1	0.005332	1	0.019393
1764880721.023854494	-0.063046	0.159815	-0.032738	0.023701	0.320313	0.513789	0.503884	-0.047968	0.011307	-0.052543	-0.024949	0.465579	-0.967915	-0.188159	-2.052008	-0.099949	-0.015303	-1.613558	20.110173	6.699275	0.000000	0.000000	0.000000	1.759353	1	0.004894	1	0.004509	1	0.029233
1764880721.042962790	-0.059612	0.165010	-0.027971	0.035873	0.484824	0.777668	0.521104	-0.050761	0.011481	-0.051857	-0.015676	0.480453	-0.969384	-0.198628	-2.051516	-0.101093	-0.014456	-1.603905	20.110173	6.699275	0.000000	0.000000	0.000000	1.759353	1	0.004362	1	0.004219	1	0.048341
1764880721.042980194	-0.058846	0.159793	-0.030852	-0.381550	-0.307305	-0.022957	0.521104	-0.050761	0.011481	-0.051857	-0.015676	0.480453	-0.969384	-0.198628	-2.051516	-0.101093	-0.014456	-1.603905	20.110173	6.699275	0.000000	0.000000	0.000000	1.759353	1	0.004379	1	0.004236	1	0.048359
1764880721.054479837	-0.057959	0.164064	-0.028716	-0.269530	0.182346	0.661260	0.504837	-0.047157	0.012490	-0.056251	-0.019216	0.480188	-0.970602	-0.208833	-2.051020	-0.102500	-0.013873	-1.594148	20.110173	6.699275	0.000000	0.000000	0.000000	1.759353	1	0.004413	1	0.004668	1	0.039935
1764880721.072536230	-0.061155	0.163231	-0.029375	-0.197397	0.493432	1.094701	0.527810	-0.049311	0.012987	-0.059823	-0.010287	0.499997	-0.971804	-0.219368	-2.050515	-0.103849	-0.012872	-1.584225	20.110173	6.699275	0.000000	0.000000	0.000000	1.759353	1	0.005563	1	0.005787	1	0.021878
1764880721.072574854	-0.059651	0.163819	-0.029488	0.727442	0.428803	-0.963844	0.527810	-0.049311	0.012987	-0.059823	-0.010287	0.499997	-0.971804	-0.219368	-2.050515	-0.103849	-0.012872	-1.584225	20.110173	6.699275	0.000000	0.000000	0.000000	1.759353	1	0.005525	1	0.005749	1	0.021840
1764880721.083567142	-0.060503	0.161264	-0.028280	0.375267	0.221208	-0.497220	0.515670	-0.051051	0.011052	-0.051799	-0.005557	0.489365	-0.972410	-0.224592	-2.050297	-0.104366	-0.012364	-1.579275	20.110173	6.699275	0.000000	0.000000	0.000000	1.759353	1	0.005085	1	0.005148	1	0.010847
1764880721.093957901	-0.061819	0.162812	-0.023198	0.499449	-0.649855	-0.789157	0.515670	-0.051051	0.011052	-0.051799	-0.005557	0.489365	-0.973053	-0.229688	-2.050015	-0.104485	-0.012348	-1.574362	20.110173	6.699275	0.000000	0.000000	0.000000	1.759353	1	0.005263	1	0.005243	1	0.000457
1764880721.112517834	-0.062545	0.157564	-0.024260	0.541676	-0.704798	-0.855877	0.516405	-0.055873	0.012171	-0.037340	-0.024371	0.466518	-0.974163	-0.240012	-2.049551	-0.105481	-0.011854	-1.565506	20.110173	6.699275	0.000000	0.000000	0.000000	1.759353	1	0.005946	1	0.006130	1	0.002072
1764880721.120651722	-0.066608	0.155902	-0.025645	0.000000	0.000000	0.000000	0.516405	-0.055873	0.012171	-0.037340	-0.024371	0.466518	-0.974163	-0.240012	-2.049551	-0.105481	-0.011854	-1.565506	20.110173	6.699275	0.000000	0.000000	0.000000	1.759353	1	0.002188	1	0.002003	1	0.001368
1764880721.123564720	-0.066558	0.161566	-0.018496	0.885259	0.430109	2.653312	0.516405	-0.055873	0.012171	-0.037340	-0.024371	0.466518	-0.974833	-0.245267	-2.049369	-0.105692	-0.011412	-1.560052	20.110173	6.699275	0.000000	0.000000	0.000000	1.759353	1	0.005093	1	0.004916	1	0.001545
1764880721.133603334	-0.066103	0.155914	-0.027070	-0.217145	1.032426	0.808642	0.515217	-0.062506	0.008300	-0.025874	-0.018800	0.500883	-0.974833	-0.245267	-2.049369	-0.105692	-0.011412	-1.560052	20.110173	6.699275	0.000000	0.000000	0.000000	1.759353	1	0.004945	1	0.004597	1	0.011584
1764880721.143797636	-0.066663	0.157165	-0.021676	-1.216559	0.682149	-0.012494	0.506063	-0.058027	0.008653	-0.041733	-0.003482	0.482879	-0.975325	-0.250476	-2.049157	-0.106349	-0.010774	-1.555223	20.110173	6.699275	0.000000	0.000000	0.000000	1.759353	1	0.004519	1	0.004337	1	0.021778
1764880721.153123856	-0.065098	0.150871	-0.024930	-0.328614	0.187534	0.090707	0.526128	-0.058265	0.009959	-0.049622	-0.005484	0.500639	-0.976248	-0.260889	-2.048713	-0.107546	-0.009862	-1.545391	20.110173	6.699275	0.000000	0.000000	0.000000	1.759353	1	0.005119	1	0.005373	1	0.031104
1764880721.166720390	-0.068420	0.150785	-0.021921	0.017043	0.301575	-0.750452	0.510746	-0.056454	0.010224	-0.049266	0.000817	0.484959	-0.976673	-0.266079	-2.048492	-0.108104	-0.009260	-1.540521	20.110173	6.699275	0.000000	0.000000	0.000000	1.835134	1	0.001893	1	0.002153	1	0.043745
1764880721.174018383	-0.067720	0.150728	-0.023287	0.304385	-0.328186	-0.561517	0.510746	-0.056454	0.010224	-0.049266	0.000817	0.484959	-0.977093	-0.271257	-2.048282	-0.108555	-0.008841	-1.535654	20.110173	6.699275	0.000000	0.000000	0.000000	1.835134	1	0.005230	1	0.005145	1	0.036447
1764880721.183909893	-0.069159	0.149385	-0.022278	0.051626	-0.109005	0.396575	0.501620	-0.056412	0.009829	-0.044034	-0.004824	0.475306	-0.977093	-0.271257	-2.048282	-0.108555	-0.008841	-1.535654	20.110173	6.699275	0.000000	0.000000	0.000000	1.835134	1	0.004662	1	0.004591	1	0.026555
1764880721.202928066	-0.069261	0.148205	-0.028075	-0.196387	0.130762	1.108931	0.519477	-0.059423	0.008989	-0.047773	-0.002334	0.496423	-0.977909	-0.281656	-2.047903	-0.109631	-0.007751	-1.525729	20.110173	6.699275	0.000000	0.000000	0.000000	1.835134	1	0.004478	1	0.003773	1	0.007537
1764880721.202952623	-0.069034	0.145656	-0.023179	0.529118	0.834518	-0.484133	0.519477	-0.059423	0.008989	-0.047773	-0.002334	0.496423	-0.977909	-0.281656	-2.047903	-0.109631	-0.007751	-1.525729	20.110173	6.699275	0.000000	0.000000	0.000000	1.835134	1	0.004502	1	0.003798	1	0.007513
1764880721.212453842	-0.069437	0.153223	-0.029185	0.405270	0.328146	-0.604572	0.510131	-0.059456	0.009845	-0.042733	0.005615	0.491812	-0.978275	-0.286863	-2.047686	-0.110058	-0.007058	-1.520728	20.110173	6.699275	0.000000	0.000000	0.000000	1.923319	1	0.003643	1	0.003454	1	0.001762
1764880721.223614931	-0.072433	0.150136	-0.021462	0.080401	-0.182219	0.667880	0.497491	-0.055469	0.011596	-0.039400	0.004446	0.483932	-0.978537	-0.291890	-2.047455	-0.110464	-0.006483	-1.515843	20.110173	6.699275	0.000000	0.000000	0.000000	2.063443	1	0.004551	1	0.004299	1	0.001533
1764880721.240756273	-0.072931	0.156677	-0.030742	0.372618	0.139057	0.600616	0.521235	-0.060712	0.010398	-0.040458	0.000458	0.510714	-0.979189	-0.302224	-2.047078	-0.111307	-0.005427	-1.505754	20.110173	6.699275	0.000000	0.000000	0.000000	2.276057	1	0.002555	1	0.002553	1	0.001940
1764880721.244256020	-0.073530	0.155997	-0.023483	0.688900	0.540014	-1.132678	0.513684	-0.062992	0.009023	-0.031708	0.007316	0.496329	-0.979505	-0.307423	-2.046899	-0.111567	-0.004736	-1.500880	20.110173	6.699275	0.000000	0.000000	0.000000	2.276057	1	0.003894	1	0.004138	1	0.001560
1764880721.253456593	-0.074024	0.157764	-0.033784	0.001632	-0.528501	-1.004781	0.513684	-0.062992	0.009023	-0.031708	0.007316	0.496329	-0.979505	-0.307423	-2.046899	-0.111567	-0.004736	-1.500880	20.110173	6.699275	0.000000	0.000000	0.000000	2.526033	1	0.005306	1	0.005062	1	0.000630
1764880721.264410973	-0.076416	0.163122	-0.026303	-0.240024	-0.162079	0.238303	0.489791	-0.061212	0.009507	-0.031675	-0.003336	0.476078	-0.979783	-0.312574	-2.046693	-0.111937	-0.004330	-1.495885	20.110173	6.699275	0.000000	0.000000	0.000000	2.557453	1	0.005283	1	0.004876	1	0.006122
1764880721.277055502	-0.076323	0.164433	-0.027912	-0.114128	0.166583	1.530291	0.513663	-0.064697	0.008904	-0.037373	0.003491	0.501953	-0.980291	-0.322973	-2.046343	-0.112802	-0.002995	-1.485824	20.110173	6.699275	0.000000	0.000000	0.000000	2.588684	1	0.001433	1	0.001544	1	0.013683
1764880721.283845663	-0.072658	0.168644	-0.030175	0.221674	-0.228707	0.246305	0.503964	-0.065033	0.010023	-0.033893	-0.000098	0.505818	-0.980513	-0.328104	-2.046138	-0.113129	-0.002440	-1.480600	20.110173	6.699275	0.000000	0.000000	0.000000	2.588684	1	0.004926	1	0.005166	1	0.006893
