time	u_dot	v_dot	w_dot	p_dot	q_dot	r_dot	u	v	w	p	q	r	x	y	z	phi	theta	psi	X	Y	Z	K	M	N	norm_dof	norm_value
1767827126.670303345	-0.004365	-0.010545	-0.012452	-0.000000	-0.000000	0.000000	0.025684	0.027273	0.026851	-0.000000	-0.000000	-0.000000	0.205151	-0.085671	-1.744605	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827126.770294905	-0.004275	-0.010062	-0.011742	-0.000000	-0.000000	0.000000	0.025246	0.026210	0.025593	-0.000000	-0.000000	-0.000000	0.208476	-0.087257	-1.741994	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827126.870299816	-0.004187	-0.009607	-0.011084	-0.000000	0.000000	0.000000	0.024817	0.025195	0.024407	-0.000000	-0.000000	-0.000000	0.211688	-0.088835	-1.739504	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827126.970302820	-0.004101	-0.009178	-0.010473	-0.000000	-0.000000	0.000000	0.024397	0.024227	0.023288	-0.000000	-0.000000	-0.000000	0.214793	-0.090404	-1.737129	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827127.070278168	-0.004017	-0.008772	-0.009905	-0.000000	-0.000000	0.000000	0.023986	0.023302	0.022230	-0.000000	-0.000000	-0.000000	0.217796	-0.091962	-1.734863	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827127.170287371	-0.003936	-0.008389	-0.009376	-0.000000	0.000000	0.000000	0.023582	0.022418	0.021230	-0.000000	-0.000000	-0.000000	0.220701	-0.093509	-1.732698	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827127.270313501	-0.003856	-0.008026	-0.008882	-0.000000	-0.000000	0.000000	0.023188	0.021573	0.020284	-0.000000	-0.000000	-0.000000	0.223511	-0.095046	-1.730631	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827127.370309114	-0.003779	-0.007682	-0.008421	-0.000000	-0.000000	0.000000	0.022801	0.020764	0.019387	-0.000000	-0.000000	-0.000000	0.226231	-0.096571	-1.728655	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827127.470274210	-0.003704	-0.007356	-0.007990	-0.000000	0.000000	0.000000	0.022421	0.019990	0.018537	-0.000000	-0.000000	-0.000000	0.228864	-0.098084	-1.726766	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827127.570266008	-0.003630	-0.007047	-0.007586	-0.000000	-0.000000	0.000000	0.022050	0.019249	0.017731	-0.000000	-0.000000	-0.000000	0.231414	-0.099586	-1.724960	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
