time	u_dot	v_dot	w_dot	p_dot	q_dot	r_dot	u	v	w	p	q	r	x	y	z	phi	theta	psi	X	Y	Z	K	M	N	norm_dof	norm_value
1761685598.052759409	0.000000	-0.000725	0.001888	-0.254288	0.000008	0.000000	-0.000000	0.003674	-0.004478	0.150621	0.000005	-0.000000	0.027146	0.207266	-1.988301	0.249582	-0.000003	0.000204	0.000000	0.000000	0.000000	2.069381	0.000000	0.000000	0.000000	0.000000
1761685598.152798891	0.000000	-0.000624	0.001138	-0.246658	0.000002	0.000000	-0.000000	0.003125	-0.002929	0.129472	0.000005	-0.000000	0.027146	0.207610	-1.988517	0.261078	-0.000002	0.000204	0.000000	0.000000	0.000000	2.138719	0.000000	0.000000	0.000000	0.000000
1761685598.252912760	0.000000	-0.000513	0.000459	-0.211013	-0.000002	0.000000	-0.000000	0.002474	-0.001168	0.104552	0.000006	-0.000000	0.027146	0.207924	-1.988627	0.272563	-0.000002	0.000204	0.000000	0.000000	0.000000	2.206778	0.000000	0.000000	0.000000	0.000000
1761685598.352779150	0.000000	-0.000408	-0.000087	-0.193259	-0.000006	0.000000	-0.000000	0.001907	0.000302	0.082857	0.000006	0.000000	0.027146	0.208136	-1.988596	0.281728	-0.000001	0.000204	0.000000	0.000000	0.000000	2.273294	0.000000	0.000000	0.000000	0.000000
1761685598.452730656	0.000000	-0.000307	-0.000563	-0.153674	-0.000008	0.000000	-0.000000	0.001394	0.001580	0.063235	0.000005	0.000000	0.027146	0.208260	-1.988450	0.288857	-0.000001	0.000204	0.000000	0.000000	0.000000	2.329692	0.000000	0.000000	0.000000	0.000000
1761685598.553179026	0.000000	-0.000220	-0.000941	-0.133400	-0.000010	0.000000	-0.000000	0.000973	0.002574	0.047208	0.000005	0.000000	0.027146	0.208307	-1.988208	0.294218	-0.000000	0.000204	0.000000	0.000000	0.000000	2.375601	0.000000	0.000000	0.000000	0.000000
1761685598.652783632	0.000000	-0.000143	-0.001251	-0.104622	-0.000010	-0.000000	-0.000000	0.000615	0.003376	0.033530	0.000004	0.000000	0.027146	0.208290	-1.987894	0.298127	0.000000	0.000204	0.000000	0.000000	0.000000	2.410825	0.000000	0.000000	0.000000	0.000000
1761685598.752762079	0.000000	-0.000090	-0.001445	-0.089614	-0.000010	-0.000000	-0.000000	0.000328	0.003968	0.022588	0.000003	0.000000	0.027146	0.208222	-1.987524	0.300821	0.000001	0.000205	0.000000	0.000000	0.000000	2.435275	0.000000	0.000000	0.000000	0.000000
1761685598.852910995	0.000000	-0.000026	-0.001662	-0.076583	-0.000009	-0.000000	-0.000000	0.000087	0.004426	0.013377	0.000002	0.000000	0.027146	0.208113	-1.987113	0.302533	0.000001	0.000205	0.000000	0.000000	0.000000	2.448835	0.000000	0.000000	0.000000	0.000000
1761685598.953228712	0.000000	0.000013	-0.001778	-0.070529	-0.000008	-0.000000	-0.000000	-0.000117	0.004775	0.005501	0.000001	0.000000	0.027146	0.207972	-1.986672	0.303402	0.000001	0.000205	0.000000	0.000000	0.000000	2.451444	0.000000	0.000000	0.000000	0.000000
1761685599.052816868	0.000000	0.000057	-0.001896	-0.069953	-0.000006	-0.000000	-0.000000	-0.000303	0.005064	-0.001653	-0.000000	-0.000000	0.027146	0.207802	-1.986206	0.303530	0.000001	0.000205	0.000000	0.000000	0.000000	2.443080	0.000000	0.000000	0.000000	0.000000
1761685599.152826071	-0.000000	0.000100	-0.002003	-0.074515	-0.000004	0.000000	0.000000	-0.000483	0.005332	-0.008657	-0.000001	-0.000000	0.027146	0.207607	-1.985720	0.302956	0.000001	0.000205	0.000000	0.000000	0.000000	2.423838	0.000000	0.000000	0.000000	0.000000
1761685599.252972126	-0.000000	0.000145	-0.002113	-0.083229	-0.000003	0.000000	0.000000	-0.000640	0.005565	-0.014791	-0.000001	-0.000000	0.027146	0.207426	-1.985299	0.301931	0.000001	0.000205	0.000000	0.000000	0.000000	2.393732	0.000000	0.000000	0.000000	0.000000
1761685599.352854490	-0.000000	0.000195	-0.002241	-0.094559	-0.000001	0.000000	0.000000	-0.000849	0.005886	-0.022969	-0.000001	0.000000	0.027146	0.207183	-1.984773	0.299980	0.000001	0.000205	0.000000	0.000000	0.000000	2.352896	0.000000	0.000000	0.000000	0.000000
1761685599.452922106	-0.000000	0.000254	-0.002393	-0.107209	0.000000	-0.000000	0.000000	-0.001083	0.006266	-0.032236	-0.000002	0.000000	0.027146	0.206909	-1.984218	0.297151	0.000001	0.000205	0.000000	0.000000	0.000000	2.301478	0.000000	0.000000	0.000000	0.000000
1761685599.552760839	-0.000000	0.000322	-0.002572	-0.119699	0.000001	-0.000000	0.000000	-0.001348	0.006711	-0.042746	-0.000002	0.000000	0.027146	0.206601	-1.983630	0.293323	0.000000	0.000204	0.000000	0.000000	0.000000	2.239716	0.000000	0.000000	0.000000	0.000000
1761685599.652890205	-0.000000	0.000399	-0.002778	-0.129560	0.000002	-0.000000	0.000000	-0.001642	0.007220	-0.054508	-0.000001	0.000000	0.027146	0.206255	-1.983003	0.288371	0.000000	0.000204	0.000000	0.000000	0.000000	2.169048	0.000000	0.000000	0.000000	0.000000
1761685599.752829552	-0.000000	0.000484	-0.003004	-0.123188	0.000002	-0.000000	0.000000	-0.001958	0.007776	-0.067299	-0.000001	0.000000	0.027146	0.205868	-1.982331	0.282181	0.000000	0.000204	0.000000	0.000000	0.000000	2.103402	0.000000	0.000000	0.000000	0.000000
