time	u_dot	v_dot	w_dot	p_dot	q_dot	r_dot	u	v	w	p	q	r	x	y	z	phi	theta	psi	X	Y	Z	K	M	N	norm_dof	norm_value
1761693436.216387987	-0.000000	0.000096	-0.000511	0.080843	0.000000	-0.000000	0.000000	-0.000411	0.001314	-0.014897	-0.000000	0.000000	-0.000000	0.001204	-2.000189	0.079612	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693436.316482306	-0.000000	0.000048	-0.000301	0.078455	0.000000	-0.000000	0.000000	-0.000192	0.000739	-0.006886	-0.000000	0.000000	-0.000000	0.001168	-2.000094	0.078587	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693436.416469336	-0.000000	0.000003	-0.000102	0.070096	0.000000	-0.000000	0.000000	-0.000015	0.000283	-0.000308	-0.000000	0.000000	-0.000000	0.001158	-2.000056	0.078343	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693436.516491890	-0.000000	-0.000036	0.000070	0.057014	0.000000	-0.000000	0.000000	0.000203	-0.000273	0.008009	-0.000000	0.000000	0.000000	0.001171	-2.000060	0.078869	-0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693436.616423368	-0.000000	-0.000066	0.000208	0.040473	0.000000	-0.000000	0.000000	0.000348	-0.000636	0.013711	0.000000	0.000000	0.000000	0.001197	-2.000096	0.079774	-0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693436.716454268	-0.000000	-0.000088	0.000304	0.022225	0.000000	-0.000000	0.000000	0.000431	-0.000838	0.017083	0.000000	0.000000	0.000000	0.001242	-2.000166	0.081314	-0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693436.816543579	-0.000000	-0.000100	0.000354	0.003987	0.000000	-0.000000	0.000000	0.000497	-0.000993	0.019980	0.000000	0.000000	0.000000	0.001296	-2.000254	0.083182	-0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693436.916502953	-0.000000	-0.000101	0.000358	-0.012725	0.000000	-0.000000	0.000000	0.000498	-0.000985	0.020313	0.000000	0.000000	0.000000	0.001354	-2.000349	0.085197	-0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693437.016423464	0.000000	-0.000094	0.000321	-0.026713	-0.000000	0.000000	-0.000000	0.000456	-0.000865	0.019107	0.000000	-0.000000	0.000000	0.001410	-2.000438	0.087181	-0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693437.116636276	0.000000	-0.000080	0.000251	-0.037152	-0.000000	0.000000	-0.000000	0.000377	-0.000659	0.016435	0.000000	-0.000000	0.000000	0.001459	-2.000511	0.088981	-0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693437.216514826	0.000000	-0.000060	0.000158	-0.043602	-0.000000	0.000000	-0.000000	0.000273	-0.000392	0.012720	0.000000	-0.000000	0.000000	0.001497	-2.000563	0.090470	-0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693437.316413879	0.000000	-0.000036	0.000051	-0.045986	-0.000000	0.000000	-0.000000	0.000174	-0.000143	0.009087	0.000000	-0.000000	0.000000	0.001522	-2.000588	0.091560	0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693437.416434526	0.000000	-0.000011	-0.000057	-0.044621	-0.000000	0.000000	-0.000000	0.000052	0.000160	0.004568	0.000000	-0.000000	0.000000	0.001532	-2.000583	0.092208	0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693437.516377449	0.000000	0.000014	-0.000162	-0.039802	-0.000000	0.000000	-0.000000	-0.000068	0.000450	0.000060	0.000000	-0.000000	-0.000000	0.001527	-2.000551	0.092399	0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693437.616387367	0.000000	0.000037	-0.000255	-0.032147	-0.000000	0.000000	-0.000000	-0.000175	0.000707	-0.004081	0.000000	-0.000000	-0.000000	0.001508	-2.000492	0.092159	0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693437.716492891	0.000000	0.000056	-0.000329	-0.022430	-0.000000	0.000000	-0.000000	-0.000263	0.000910	-0.007551	-0.000000	-0.000000	-0.000000	0.001478	-2.000411	0.091540	0.000000	-0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693437.816465616	0.000000	0.000069	-0.000378	-0.011651	-0.000000	0.000000	-0.000000	-0.000325	0.001046	-0.010118	-0.000000	-0.000000	-0.000000	0.001438	-2.000314	0.090624	0.000000	-0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693437.916401148	0.000000	0.000076	-0.000401	-0.000812	-0.000000	0.000000	-0.000000	-0.000359	0.001109	-0.011642	-0.000000	-0.000000	-0.000000	0.001394	-2.000209	0.089512	0.000000	-0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693438.016430378	-0.000000	0.000077	-0.000397	0.009176	-0.000000	0.000000	0.000000	-0.000364	0.001098	-0.012085	-0.000000	-0.000000	-0.000000	0.001348	-2.000101	0.088310	0.000000	-0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693438.116559744	-0.000000	0.000073	-0.000369	0.017560	0.000000	-0.000000	0.000000	-0.000341	0.001020	-0.011500	-0.000000	0.000000	-0.000000	0.001303	-1.999999	0.087124	0.000000	-0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693438.216705799	-0.000000	0.000063	-0.000320	0.023797	0.000000	-0.000000	0.000000	-0.000295	0.000887	-0.010023	-0.000000	0.000000	-0.000000	0.001263	-1.999907	0.086051	0.000000	-0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693438.316462040	-0.000000	0.000049	-0.000257	0.027571	0.000000	-0.000000	0.000000	-0.000232	0.000712	-0.007852	-0.000000	0.000000	-0.000000	0.001231	-1.999831	0.085168	0.000000	-0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693438.416657686	-0.000000	0.000033	-0.000185	0.028795	0.000000	-0.000000	0.000000	-0.000158	0.000513	-0.005220	-0.000000	0.000000	-0.000000	0.001207	-1.999773	0.084533	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693438.516680479	-0.000000	0.000017	-0.000110	0.027591	0.000000	-0.000000	0.000000	-0.000080	0.000308	-0.002382	-0.000000	0.000000	-0.000000	0.001192	-1.999735	0.084175	-0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693438.616526365	-0.000000	0.000001	-0.000040	0.024261	0.000000	-0.000000	0.000000	-0.000005	0.000112	0.000418	-0.000000	0.000000	-0.000000	0.001187	-1.999716	0.084101	-0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
1761693438.716651678	-0.000000	-0.000013	0.000021	0.019211	0.000000	-0.000000	0.000000	0.000062	-0.000059	0.002955	-0.000000	0.000000	0.000000	0.001190	-1.999715	0.084295	-0.000000	0.000000	0.000000	0.000000	0.000000	0.734774	0.000000	0.000000	0.000000	0.000000
